Chương 1286: Đánh bại 
Converter Dzung Kiều cầu phiếu và bình chọn * cao giúp mình 

	Nắng chiều tàn như máu, lớn bên trong cửa trên quảng trường máu chảy thành sông.
	Một khúc rơi thôi, Bắc Phong không nhịn được than thở.

	"Các hạ võ công vậy giống vậy sâu không lường được, trong thiên hạ ít có người có thể địch."

	Người đàn ông trung niên tướng mạo bình thường, khí tức quanh người tự nhiên, không có nửa điểm uy thế, để cho người như mộc xuân phong.

	"Chẳng qua là ai cũng không nghĩ ra, ngươi chính là vậy ít có người có thể địch một vị trong đó, Lâm Thiên Tượng?"

	Bắc Phong khóe miệng lộ vẻ cười, nhẹ giọng hỏi, tuy là nghi vấn, nhưng lại khẳng định vô cùng.

	"Không sai, ta chính là Lâm Thiên Tượng."

	Lâm Thiên Tượng vậy không kiêng kỵ, gật đầu một cái.

	"Lui ra đi, lấy các ngươi thực lực không phải tiên sinh đối thủ."

	Lâm Thiên Tượng phất phất tay, chạy tới môn khách cùng với thân vệ quân một mặt chần chờ, nhưng lâu dài tới nay uy thế, để cho những người này nghe vẫn là làm lui ra.

	"Ta thật là tò mò, ngươi là làm sao đột phá ngàn năm nội lực?"

	Bắc Phong một chút cũng không có thân vùi lấp trại địch cảm giác, ngược lại là tò mò hỏi thăm.

	Lâm Thiên Tượng là Bắc Phong rót một ly trà, "Ta thường tại muốn, một người rốt cuộc có thể có như thế nào theo đuổi, bàn về quyền thế, ta quyền thế ngút trời, luận võ công, ta lại là xuất thần nhập hóa, thường xuyên có chút mê mang, mình còn có cái gì theo đuổi."

	"Đó là bởi vì là ngươi còn chưa thấy được chân chính trời đất."

	Bắc Phong cười không nói, uống một hớp trà, chậm rãi vừa nói.

	"À? Không biết tiên sinh nói chân chính trời đất là loại nào hình dáng?"

	Lâm Thiên Tượng vậy không tức giận, chân thành hướng Bắc Phong thỉnh giáo.

	"Cường giả bay lên trời chui xuống đất, cái tay cầm tinh thần, trường sanh bất tử càng không phải là giả huyễn."

	Bắc Phong thần sắc nghiêm túc, giống vậy tràn đầy ước mơ.

	"Ta có thể dạy ngươi, nhưng là có chút phiền toái nhỏ."

	Bắc Phong sau khi nói xong, tặc tâm không chết hướng Lâm Thiên Tượng đưa ra ôm chi.

	"Tại sao phiền toái?"

	Lâm Thiên Tượng kìm nén, có lẽ là cũng không đem Bắc Phong nói như vậy coi là thật.

	"Trước khi tới vô tình giết chết ngươi con trai lớn."

	Bắc Phong không đếm xỉa tới vừa nói.

	". . ."

	Lâm Thiên Tượng há miệng một cái, người này đầu óc thiếu gân chứ ?

	"Chết cũng đã chết đi, dù sao không phải con trai ta, năm đó đáp ứng cố nhân, đem coi là mấy ra, ta cũng làm được."

	Lâm Thiên Tượng yên lặng hồi lâu, thở dài một cái, đây cũng là số mạng à.

	"Đó chính là liền phiền toái cũng không có?"

	Bắc Phong càng ngày càng cảm thấy Lâm Thiên Tượng thú vị.

	"Đánh một tràng, cũng coi là đối với năm đó cố nhân một câu trả lời, ngoài ra, lấy ta võ công nếu là vậy đánh bại, tiên sinh kia nếu muốn giết ta bất quá dễ như trở bàn tay, nếu là ngươi đánh bại, coi như là cố nhân người đền mạng đi."

	"Tranh!"

	Lời nói rơi xuống, Lâm Thiên Tượng ra tay!

	Năm ngón tay đặt ở dây đàn trên, hung hăng kéo một cái!

	Từng đạo ẩn chứa bàng bạc nội lực khí nhận ngay tức thì bùng nổ, đem Bắc Phong che phủ ở trong đó!

	Phốc xuy!

	Lương đình bốn phía lớn nhỏ như miệng chén Trụ tử trực tiếp bị cắt đứt, vết cắt bóng loáng vô cùng.

	Bắc Phong bóng người như mộng ảo vậy biến mất, tại chỗ chỉ là một tàn ảnh.

	Lâm Thiên Tượng cũng không nhận là mình có thể một kích đánh chết Bắc Phong, một kích không trúng, lập tức khảy đàn, bát phương tràn đầy xơ xác tiêu điều bầu không khí.

	"Gần như 3 nghìn năm nội lực, thú vị."

	Bắc Phong điểm mũi chân một cái, giẫm ở khí nhận trên, không ngừng đến gần.

	Bắc Phong đều bị cắm ở ngàn năm nội lực lên không thể tiến thêm, Lâm Thiên Tượng nhưng là đột phá cực hạn, đạt tới gần như 3 nghìn năm nội lực.

	Nếu không phải hướng Lâm Thiên Tượng động thủ, không có thế giới ý chí đi ra quấy nhiễu, ngăn trở, Bắc Phong cũng nhận là Lâm Thiên Tượng chính là lại một cái con thiên mệnh.

	"Tám bước đuổi con ve!"

	Bắc Phong không sợ chút nào, ở nhưng là đối với lực lượng khống chế cùng với nhận biết còn dừng lại ở non nớt trình độ.

	Ở Bắc Phong bực này một đường tự sinh chết trong đánh giết đi tới, kiến thức vô số công pháp vũ kỹ mọi người mà nói, khắp nơi đều là chỗ sơ hở.

	Đưa ngón tay ra trực tiếp nắm được ép tới gần trước mắt khí nhận, cong ngón tay bắn ra đem chi đánh nát, cả người khí huyết hợp nhất, thân thể bành trướng một vòng, như trời vương giáng thế, ôm trong ngực hư không, ầm ầm đập xuống!

	Ầm!

	Đáng sợ nội lực tứ lược, để cho chỗ này nho nhỏ lương đình nổ tung, mặt hồ nổ, tung lên mấy chục mét nước cao trụ.

	Bắc Phong sau lưng, Lâm Thiên Tượng tựa như một tôn Chiến thần, từ trên trời hạ xuống, một quyền mang theo đậm đà rùng mình quả đấm rơi xuống!

	Bắc Phong né người tránh thoát, hai tay như rắn, ngay tức thì dây dưa tới Lâm Thiên Tượng, quả đấm góc độ quỷ dị, xảo quyệt.

	Mặt hồ bị Lâm Thiên Tượng đánh trúng địa phương, trực tiếp đóng băng, bốc lên khí lạnh.

	"Nhận rõ hai ta giữa chênh lệch đi, lực lượng cũng không phải tuyệt đối, chí ít đối với hiện tại ngươi mà nói là như vậy, ta chẳng qua là bị với trời đất giam cầm, không có thể đột phá, nhưng là chẳng qua là giam cầm buông lỏng một chút, ta ngay lập tức ở giữa là có thể vượt qua ngươi."

	Bắc Phong nhất thức gấu ưng kích, từ Thiên nhi hàng, nội lực diễn hóa là gấu? T cùng chim thương ưng, gấu hống ưng lệ chi âm vang vọng.

	Lâm Thiên Tượng sắc mặt tái nhợt, Bắc Phong nội lực chất lượng so với Lâm Thiên Tượng mạnh ra không thiếu, lực lượng vận dụng càng là vượt qua Lâm Thiên Tượng.

	Mỗi một lần va chạm đều là đánh tan Lâm Thiên Tượng nội lực, chấn động Lâm Thiên Tượng khí huyết, để cho Lâm Thiên Tượng khí máu sôi trào không dứt, ở trong người đụng.

	Đối với Bắc Phong mà nói, dù là Lâm Thiên Tượng có vạn năm nội lực, vậy không làm nên chuyện gì, đối với lực lượng khống chế cùng hiểu chênh lệch quá nhiều.

	"Ta thua."

	Lâm Thiên Tượng lắc đầu cười khổ, từ giữa không trung rơi xuống.Chương 1286: Đánh bại 
Converter Dzung Kiều cầu phiếu và bình chọn * cao giúp mình 

	Nắng chiều tàn như máu, lớn bên trong cửa trên quảng trường máu chảy thành sông.

	Mấy trăm không lành lặn không hoàn toàn thân thể, cùng với từng tiếng kêu thảm thiết bên tai không dứt.

	10 phút!

	Chẳng qua là 10 phút Bắc Phong liền trực tiếp giết mặc phủ đệ, tiến vào bên trong viện bên trong!

	3 nghìn thân vệ quân cùng với hơn ngàn môn khách chết thảm trọng, cứ việc như cũ không sợ chết, nhưng đáy mắt sợ hãi vẫy không đi.

	Bắc Phong không có chập chờn, giết người như cắt cỏ.

	Không có người có thể ngăn trở Bắc Phong hời hợt huy động trường kích, chỗ đi qua lưu lại đầy đất huyết dịch.

	"Còn không ra sao? Vẫn là đã chạy?"

	Bắc Phong tự nói, không phải là không có khả năng này.

	"Xem ra muốn tăng thêm tốc độ."

	Bắc Phong cau mày, lại nữa nương tay, thật để cho hắn chạy, cũng là phiền toái.

	"Giết!"

	Bắc Phong bùng nổ toàn lực, bước ra một bước, đạp bể chu vi mười trượng gạch!

	Giống như một đầu bạo rồng, thế không thể đỡ!

	Thân thể hóa thân kinh Hồng, chỗ đi qua, chỉ gặp từng đạo tàn ảnh không ngừng hiện lên, mỗi một đạo tàn ảnh cũng khi làm ra bất đồng tư thế!

	Phốc xuy!

	Một hơi thở!

	Chỉ là một hơi thở thời gian, đủ có mấy trăm người bị đánh chết!

	Một ít môn khách sợ, rối rít cũng không quay đầu lại rời đi.

	Mà thân vệ quân nhưng là hơn nữa ra sức ngăn trở, không sợ chết, lấy tự thân thân thể là ngăn trở!

	Bắc Phong không có dây dưa tiếp nữa, thân thể ngay tức thì bay lên trời, hướng nội viện lướt đi.

	Lấy Bắc Phong tốc độ, những thân thích này vệ quân căn bản không theo đuổi, chỉ có thể trơ mắt nhìn Bắc Phong rời đi.

	Bắc Phong tiến vào trong nội viện, đập vào mắt nơi gặp, một ít người làm đều là trước khi đi vội vã, mang hốt hoảng.

	Nội viện cảnh sắc lại là lớn không giống nhau, bên trong cảnh sắc có thể nói là khéo léo tuyệt vời.

	Một mảnh kích thước không nhỏ nhân tạo bên trong hồ mọc đầy lau sậy, lau sậy bồng bềnh, vô số trắng nhứ bay tán loạn.

	Ở ven hồ, một tòa vài mét lớn nhỏ đình bên trong, truyền tới từng trận tiếng đàn.

	Một trung niên thân người xuyên to áo vải phục, sung sướng tự đắc khảy đàn.

	Bắc Phong dưới chân nhẹ một chút, trực tiếp lướt qua mấy trăm mét, xuất hiện ở người trung niên đối diện.

	Bắc Phong bình yên ngồi xuống, nghe tiếng đàn.

	"Các hạ ngón này tài đánh đàn có thể nói là đăng phong tạo cực."

	Một khúc rơi thôi, Bắc Phong không nhịn được than thở.

	"Các hạ võ công vậy giống vậy sâu không lường được, trong thiên hạ ít có người có thể địch."

	Người đàn ông trung niên tướng mạo bình thường, khí tức quanh người tự nhiên, không có nửa điểm uy thế, để cho người như mộc xuân phong.

	"Chẳng qua là ai cũng không nghĩ ra, ngươi chính là vậy ít có người có thể địch một vị trong đó, Lâm Thiên Tượng?"

	Bắc Phong khóe miệng lộ vẻ cười, nhẹ giọng hỏi, tuy là nghi vấn, nhưng lại khẳng định vô cùng.

	"Không sai, ta chính là Lâm Thiên Tượng."

	Lâm Thiên Tượng vậy không kiêng kỵ, gật đầu một cái.

	"Lui ra đi, lấy các ngươi thực lực không phải tiên sinh đối thủ."

	Lâm Thiên Tượng phất phất tay, chạy tới môn khách cùng với thân vệ quân một mặt chần chờ, nhưng lâu dài tới nay uy thế, để cho những người này nghe vẫn là làm lui ra.

	"Ta thật là tò mò, ngươi là làm sao đột phá ngàn năm nội lực?"

	Bắc Phong một chút cũng không có thân vùi lấp trại địch cảm giác, ngược lại là tò mò hỏi thăm.

	Lâm Thiên Tượng là Bắc Phong rót một ly trà, "Ta thường tại muốn, một người rốt cuộc có thể có như thế nào theo đuổi, bàn về quyền thế, ta quyền thế ngút trời, luận võ công, ta lại là xuất thần nhập hóa, thường xuyên có chút mê mang, mình còn có cái gì theo đuổi."

	"Đó là bởi vì là ngươi còn chưa thấy được chân chính trời đất."

	Bắc Phong cười không nói, uống một hớp trà, chậm rãi vừa nói.

	"À? Không biết tiên sinh nói chân chính trời đất là loại nào hình dáng?"

	Lâm Thiên Tượng vậy không tức giận, chân thành hướng Bắc Phong thỉnh giáo.

	"Cường giả bay lên trời chui xuống đất, cái tay cầm tinh thần, trường sanh bất tử càng không phải là giả huyễn."

	Bắc Phong thần sắc nghiêm túc, giống vậy tràn đầy ước mơ.

	"Ta có thể dạy ngươi, nhưng là có chút phiền toái nhỏ."

	Bắc Phong sau khi nói xong, tặc tâm không chết hướng Lâm Thiên Tượng đưa ra ôm chi.

	"Tại sao phiền toái?"

	Lâm Thiên Tượng kìm nén, có lẽ là cũng không đem Bắc Phong nói như vậy coi là thật.

	"Trước khi tới vô tình giết chết ngươi con trai lớn."

	Bắc Phong không đếm xỉa tới vừa nói.

	". . ."

	Lâm Thiên Tượng há miệng một cái, người này đầu óc thiếu gân chứ ?

	"Chết cũng đã chết đi, dù sao không phải con trai ta, năm đó đáp ứng cố nhân, đem coi là mấy ra, ta cũng làm được."

	Lâm Thiên Tượng yên lặng hồi lâu, thở dài một cái, đây cũng là số mạng à.

	"Đó chính là liền phiền toái cũng không có?"

	Bắc Phong càng ngày càng cảm thấy Lâm Thiên Tượng thú vị.

	"Đánh một tràng, cũng coi là đối với năm đó cố nhân một câu trả lời, ngoài ra, lấy ta võ công nếu là vậy đánh bại, tiên sinh kia nếu muốn giết ta bất quá dễ như trở bàn tay, nếu là ngươi đánh bại, coi như là cố nhân người đền mạng đi."

	"Tranh!"

	Lời nói rơi xuống, Lâm Thiên Tượng ra tay!

	Năm ngón tay đặt ở dây đàn trên, hung hăng kéo một cái!

	Từng đạo ẩn chứa bàng bạc nội lực khí nhận ngay tức thì bùng nổ, đem Bắc Phong che phủ ở trong đó!

	Phốc xuy!

	Lương đình bốn phía lớn nhỏ như miệng chén Trụ tử trực tiếp bị cắt đứt, vết cắt bóng loáng vô cùng.

	Bắc Phong bóng người như mộng ảo vậy biến mất, tại chỗ chỉ là một tàn ảnh.

	Lâm Thiên Tượng cũng không nhận là mình có thể một kích đánh chết Bắc Phong, một kích không trúng, lập tức khảy đàn, bát phương tràn đầy xơ xác tiêu điều bầu không khí.

	"Gần như 3 nghìn năm nội lực, thú vị."

	Bắc Phong điểm mũi chân một cái, giẫm ở khí nhận trên, không ngừng đến gần.

	Bắc Phong đều bị cắm ở ngàn năm nội lực lên không thể tiến thêm, Lâm Thiên Tượng nhưng là đột phá cực hạn, đạt tới gần như 3 nghìn năm nội lực.

	Nếu không phải hướng Lâm Thiên Tượng động thủ, không có thế giới ý chí đi ra quấy nhiễu, ngăn trở, Bắc Phong cũng nhận là Lâm Thiên Tượng chính là lại một cái con thiên mệnh.

	"Tám bước đuổi con ve!"

	Bắc Phong không sợ chút nào, ở nhưng là đối với lực lượng khống chế cùng với nhận biết còn dừng lại ở non nớt trình độ.

	Ở Bắc Phong bực này một đường tự sinh chết trong đánh giết đi tới, kiến thức vô số công pháp vũ kỹ mọi người mà nói, khắp nơi đều là chỗ sơ hở.

	Đưa ngón tay ra trực tiếp nắm được ép tới gần trước mắt khí nhận, cong ngón tay bắn ra đem chi đánh nát, cả người khí huyết hợp nhất, thân thể bành trướng một vòng, như trời vương giáng thế, ôm trong ngực hư không, ầm ầm đập xuống!

	Ầm!

	Đáng sợ nội lực tứ lược, để cho chỗ này nho nhỏ lương đình nổ tung, mặt hồ nổ, tung lên mấy chục mét nước cao trụ.

	Bắc Phong sau lưng, Lâm Thiên Tượng tựa như một tôn Chiến thần, từ trên trời hạ xuống, một quyền mang theo đậm đà rùng mình quả đấm rơi xuống!

	Bắc Phong né người tránh thoát, hai tay như rắn, ngay tức thì dây dưa tới Lâm Thiên Tượng, quả đấm góc độ quỷ dị, xảo quyệt.

	Mặt hồ bị Lâm Thiên Tượng đánh trúng địa phương, trực tiếp đóng băng, bốc lên khí lạnh.

	"Nhận rõ hai ta giữa chênh lệch đi, lực lượng cũng không phải tuyệt đối, chí ít đối với hiện tại ngươi mà nói là như vậy, ta chẳng qua là bị với trời đất giam cầm, không có thể đột phá, nhưng là chẳng qua là giam cầm buông lỏng một chút, ta ngay lập tức ở giữa là có thể vượt qua ngươi."

	Bắc Phong nhất thức gấu ưng kích, từ Thiên nhi hàng, nội lực diễn hóa là gấu? T cùng chim thương ưng, gấu hống ưng lệ chi âm vang vọng.

	Lâm Thiên Tượng sắc mặt tái nhợt, Bắc Phong nội lực chất lượng so với Lâm Thiên Tượng mạnh ra không thiếu, lực lượng vận dụng càng là vượt qua Lâm Thiên Tượng.

	Mỗi một lần va chạm đều là đánh tan Lâm Thiên Tượng nội lực, chấn động Lâm Thiên Tượng khí huyết, để cho Lâm Thiên Tượng khí máu sôi trào không dứt, ở trong người đụng.

	Đối với Bắc Phong mà nói, dù là Lâm Thiên Tượng có vạn năm nội lực, vậy không làm nên chuyện gì, đối với lực lượng khống chế cùng hiểu chênh lệch quá nhiều.

	"Ta thua."

	Lâm Thiên Tượng lắc đầu cười khổ, từ giữa không trung rơi xuống.
